job_id,raw_text,jobbert_skills_raw,jobbert_skills_count,jobbert_knowledge_raw,jobbert_knowledge_count,gpt_skills_raw,gpt_skills_count,gpt_knowledge_raw,gpt_knowledge_count,final_skills,final_skills_count,final_knowledge,final_knowledge_count,jobbert_hard_skills,jobbert_soft_skills,jobbert_bloom_distribution,gpt_hard_skills,gpt_soft_skills,gpt_bloom_distribution,final_hard_skills,final_soft_skills,final_bloom_distribution,jobbert_avg_confidence,gpt_avg_confidence,final_avg_confidence,jobbert_confidence_distribution,gpt_confidence_distribution,final_confidence_distribution,coverage_total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,exact_matches,partial_matches,no_matches,bert_only_skills,gpt_only_skills,fused_skills,bert_only_knowledge,gpt_only_knowledge,fused_knowledge,avg_semantic_density,avg_context_agreement,bloom_consistency_score,extraction_time_seconds,job_date,job_year,job_month
in-427c59728dce7b1c,"This is a high -impact, cross -functional role at the heart of Tandems’ transformation.
Senior Product ManagerLocation: Canada (Remote) Come thrive at Tandems! At Tandems, we’re reimagining the future of financial advice.
We empower financial advisors to deliver smarter, more human guidance by combining data, empathy, and artificial intelligence.
Partnering with leading financial institutions, we deploy intelligent software and AI to enhance advisor productivity and deepen client relationships -",[],0,[],0,"[""lead product development"", ""embed AI capabilities"", ""shape user workflows"", ""work with cross-functional teams"", ""define product vision"", ""deliver AI-powered products"", ""blend machine learning with design"", ""drive innovation"", ""influence company strategy"", ""conceptualize AI integration"", ""integrate AI across ecosystems""]",11,"[{""text"": ""machine learning""}, {""text"": ""behavioral insights""}, {""text"": ""human-centered design""}, {""text"": ""financial advice""}, {""text"": ""financial institutions""}, {""text"": ""advisor tools""}, {""text"": ""client engagement""}, {""text"": ""portfolio management""}, {""text"": ""Product Management""}]",9,"[""lead product development"", ""embed AI capabilities"", ""shape user workflows"", ""work with cross-functional teams"", ""define product vision"", ""deliver AI-powered products"", ""blend machine learning with design"", ""drive innovation"", ""influence company strategy"", ""conceptualize AI integration"", ""integrate AI across ecosystems""]",11,"[""machine learning"", ""behavioral insights"", ""human-centered design"", ""financial advice"", ""financial institutions"", ""advisor tools"", ""client engagement"", ""portfolio management"", ""Product Management""]",9,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",8,3,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 3}",8,3,"{""Remember"": 1, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 3}",0.0,0.6380311062109091,0.6380311062109091,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 2, ""Medium"": 6, ""Medium Low"": 3, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 2, ""Medium"": 6, ""Medium Low"": 3, ""Low"": 0, ""Very Low"": 0}",19,9,0.1872761941190375,0.0686668015562294,0.1662645371336686,10,0.0,0,0,11,0,11,0,0,9,0,0.8140909090909091,0.9,1.0,18.182533502578732,2026-02-05,2026,2026-02
in-443f3ba3c65aa81b,"The Canada base salary range for this full -time position is expected to be between $96,800 - $118,300 annually.
Preferred Qualifications Experience with Express.js or similar Node.js frameworks. Experience involving real -time networking and/or cloud -native development. Familiarity with cloud platforms (GCP) is a plus.
Technical Skills & Qualifications JavaScript Ecosystem: Strong fundamentals in JavaScript (ES6 +) , TypeScript , and Node.js . Backend Fundamentals: Basic proficiency in Golang ",[],0,[],0,"[""build web applications"", ""deploy high-scale communication systems"", ""secure high-scale communication systems"", ""write clean concurrent code"", ""work across a diverse modern stack"", ""learn how to deploy and secure systems""]",6,"[{""text"": ""Express.js""}, {""text"": ""Node.js""}, {""text"": ""real-time networking""}, {""text"": ""cloud-native development""}, {""text"": ""GCP""}, {""text"": ""JavaScript""}, {""text"": ""ES6+""}, {""text"": ""TypeScript""}, {""text"": ""Golang""}, {""text"": ""structs""}, {""text"": ""interfaces""}, {""text"": ""React""}, {""text"": ""SQL""}, {""text"": ""PostgreSQL""}, {""text"": ""distributed caching""}, {""text"": ""Redis""}, {""text"": ""Linux""}, {""text"": ""Git""}, {""text"": ""containerization""}, {""text"": ""Kubernetes""}, {""text"": ""VoIP protocols""}, {""text"": ""SIP""}, {""text"": ""RTP""}, {""text"": ""API development""}, {""text"": ""backend services""}, {""text"": ""full-stack development""}, {""text"": ""web portal""}]",27,"[""build web applications"", ""deploy high-scale communication systems"", ""secure high-scale communication systems"", ""write clean concurrent code"", ""work across a diverse modern stack"", ""learn how to deploy and secure systems""]",6,"[""Express.js"", ""Node.js"", ""real-time networking"", ""cloud-native development"", ""GCP"", ""JavaScript"", ""ES6+"", ""TypeScript"", ""Golang"", ""structs"", ""interfaces"", ""React"", ""SQL"", ""PostgreSQL"", ""distributed caching"", ""Redis"", ""Linux"", ""Git"", ""containerization"", ""Kubernetes"", ""VoIP protocols"", ""SIP"", ""RTP"", ""API development"", ""backend services"", ""full-stack development"", ""web portal""]",27,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",2,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 4}",2,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 4}",0.0,0.6673934965028572,0.6673934965028572,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 3, ""Medium"": 3, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 3, ""Medium"": 3, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,10,0.2530618249092288,0.0495151915863704,0.2498275468223973,9,0.0,0,0,6,0,6,0,0,27,0,0.800357142857143,0.9,1.0,12.847266674041748,2026-03-06,2026,2026-03
in-45b09437e6f9d734,"# Principal DevOps Engineer - Azure Location: London (Hybrid) | Practice Area: Technology & Engineering | Type: Permanent # Build the Future of Financial Services with Scalable, Secure DevOps Solutions # The Role As a Principal DevOps Engineer at Capco, you'll lead the design, implementation, and evolution of cloud -based platforms that transform the financial services industry.
You'll work across multi -disciplinary teams to build automation pipelines, embed modern DevOps practices, and guide e",[],0,[],0,"[""lead design of cloud-based platforms"", ""lead implementation of cloud-based platforms"", ""lead evolution of cloud-based platforms"", ""work across multi-disciplinary teams"", ""build automation pipelines"", ""embed modern DevOps practices"", ""guide engineers"", ""deliver digital solutions"", ""thrive in an agile environment"", ""solve complex problems at scale""]",10,"[{""text"": ""Azure""}, {""text"": ""DevOps""}, {""text"": ""cloud-based platforms""}, {""text"": ""automation pipelines""}, {""text"": ""financial services industry""}]",5,"[""lead design of cloud-based platforms"", ""lead implementation of cloud-based platforms"", ""lead evolution of cloud-based platforms"", ""work across multi-disciplinary teams"", ""build automation pipelines"", ""embed modern DevOps practices"", ""guide engineers"", ""deliver digital solutions"", ""thrive in an agile environment"", ""solve complex problems at scale""]",10,"[""Azure"", ""DevOps"", ""cloud-based platforms"", ""automation pipelines"", ""financial services industry""]",5,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",7,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 5, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 3}",7,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 5, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 3}",0.0,0.6417976900608,0.6417976900608,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 2, ""Medium"": 6, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 2, ""Medium"": 6, ""Medium Low"": 2, ""Low"": 0, ""Very Low"": 0}",19,6,0.1180595657467165,0.0774856814903362,0.1049927811873586,13,0.0,0,0,10,0,10,0,0,5,0,0.8082500000000001,0.9,1.0,13.26646089553833,2026-01-12,2026,2026-01
in-476230db996030ac,"Locations Bristol, United Kingdom / Cardiff, United Kingdom / Glasgow, United Kingdom / Newcastle Upon Tyne, United Kingdom Country United Kingdom Contract type Permanent Work pattern Full Time Market Energy Discipline Energy, Civil Job ref 13628 Recruiter contact Abhijeet Barpanda Location/s: Glasgow/Brighton/Cardiff Recruiter contact: Abhijeet Barpanda Mott MacDonald is a global engineering, management, and development consultancy with over 20,000 employees across more than 50 countries and 14",[],0,[],0,"[""design engineering"", ""experience structural engineering"", ""experience energy projects""]",3,"[{""text"": ""Civil Engineering""}, {""text"": ""Structural Engineering""}, {""text"": ""Professional Engineer License""}]",3,"[""design engineering"", ""experience structural engineering"", ""experience energy projects""]",3,"[""Civil Engineering"", ""Structural Engineering"", ""Professional Engineer License""]",3,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",0.0,0.6192826838400003,0.6192826838400003,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,6,0.0949937225592162,0.0949937225592162,0.0,13,0.0,0,0,3,0,3,0,0,3,0,0.8650000000000002,0.9,1.0,5.186243295669556,2026-02-25,2026,2026-02
in-4680a02c6d0fe13f,"Competitive, business -focused technologists at heart, they are also dedicated team players that take pride in team and company wins.
The company is a pioneer of global distributed collaboration, with 1000 + colleagues in 70 + countries and very few roles based in offices.
Canonical provides a unique window into the world of 21st -century digital business. # Canonical is an equal opportunity employer We are proud to foster a workplace free from discrimination.
We often say that our field enginee",[],0,[],0,"[""explain solutions and products"", ""collaborate in a distributed team"", ""adapt to pace of change"", ""learn customer language and industries"", ""apply expert insights to customer problems"", ""develop low-level Linux boot, BIOS, firmware and embedded software"", ""code proficiently"", ""script proficiently"", ""build things reliably, efficiently and cost-effectively"", ""enable enterprise adoption of technologies""]",10,"[{""text"": ""Linux""}, {""text"": ""BIOS""}, {""text"": ""firmware""}, {""text"": ""embedded software""}, {""text"": ""open source stack""}, {""text"": ""kernel""}, {""text"": ""desktop""}, {""text"": ""cloud""}, {""text"": ""embedded""}, {""text"": ""Ubuntu""}, {""text"": ""OpenStack""}, {""text"": ""Kubernetes""}, {""text"": ""AI/MLOps""}, {""text"": ""Automotive""}, {""text"": ""distributed collaboration""}, {""text"": ""digital business""}]",16,"[""explain solutions and products"", ""collaborate in a distributed team"", ""adapt to pace of change"", ""learn customer language and industries"", ""apply expert insights to customer problems"", ""develop low-level Linux boot, BIOS, firmware and embedded software"", ""code proficiently"", ""script proficiently"", ""build things reliably, efficiently and cost-effectively"", ""enable enterprise adoption of technologies""]",10,"[""Linux"", ""BIOS"", ""firmware"", ""embedded software"", ""open source stack"", ""kernel"", ""desktop"", ""cloud"", ""embedded"", ""Ubuntu"", ""OpenStack"", ""Kubernetes"", ""AI/MLOps"", ""Automotive"", ""distributed collaboration"", ""digital business""]",16,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",6,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 4}",6,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 4}",0.0,0.6625310040576,0.6625310040576,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 4, ""Medium"": 5, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 4, ""Medium"": 5, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,10,0.21569307066923,0.0616097270765167,0.1937924868182132,9,0.0,0,0,10,0,10,0,0,16,0,0.8060833333333333,0.9,1.0,13.50896668434143,2025-10-08,2025,2025-10
in-431768e5d2264d2d,"Familiarity with React Native, related tools (Metro, Hermes), and bridging between JavaScript and native code.
Refactoring and upgrading the codebase to pay down tech debt, keep up with the state of the art in web development, and drive progress toward better maintainability.
What you have: 3 + years of working with JavaScript tools and the Node.js ecosystem.
Familiarity with and a desire to work across multiple programming languages (generally including JavaScript/TypeScript, Python, Rust, Kotl",[],0,[],0,"[""refactor and upgrade codebase"", ""drive progress toward better maintainability"", ""work with JavaScript tools"", ""work across multiple programming languages"", ""orchestrate CI/CD"", ""develop and maintain CLI tools and packages"", ""write maintainable code"", ""deliberately document for the future"", ""understand tools involved in frontend development"", ""optimize performance of bundlers, linters, and formatters"", ""adopt and test new features early on"", ""continuously improve the developer experience"", ""maintain or write plugins for tools"", ""write new and unique tools"", ""become an expert in JavaScript tooling"", ""serve as a resource to help teams solve problems"", ""build and maintain tools, pipelines, and processes"", ""continuously improve build tooling, developer workflows, and infrastructure"", ""develop and operate foundational JavaScript build systems"", ""enable internal developers to ship features quickly and safely""]",20,"[{""text"": ""React Native""}, {""text"": ""Metro""}, {""text"": ""Hermes""}, {""text"": ""JavaScript""}, {""text"": ""native code""}, {""text"": ""Node.js""}, {""text"": ""TypeScript""}, {""text"": ""Python""}, {""text"": ""Rust""}, {""text"": ""Kotlin""}, {""text"": ""Swift""}, {""text"": ""CI/CD""}, {""text"": ""Cloudflare workers""}, {""text"": ""cloud storage providers""}, {""text"": ""application deployment processes""}, {""text"": ""CLI tools""}, {""text"": ""frontend development""}, {""text"": ""localization""}, {""text"": ""bundlers""}, {""text"": ""linters""}, {""text"": ""formatters""}, {""text"": ""editor plugins""}, {""text"": ""package managers""}, {""text"": ""automation""}, {""text"": ""web development""}, {""text"": ""desktop platforms""}, {""text"": ""mobile platforms""}]",27,"[""refactor and upgrade codebase"", ""drive progress toward better maintainability"", ""work with JavaScript tools"", ""work across multiple programming languages"", ""orchestrate CI/CD"", ""develop and maintain CLI tools and packages"", ""write maintainable code"", ""deliberately document for the future"", ""understand tools involved in frontend development"", ""optimize performance of bundlers, linters, and formatters"", ""adopt and test new features early on"", ""continuously improve the developer experience"", ""maintain or write plugins for tools"", ""write new and unique tools"", ""become an expert in JavaScript tooling"", ""serve as a resource to help teams solve problems"", ""build and maintain tools, pipelines, and processes"", ""continuously improve build tooling, developer workflows, and infrastructure"", ""develop and operate foundational JavaScript build systems"", ""enable internal developers to ship features quickly and safely""]",20,"[""React Native"", ""Metro"", ""Hermes"", ""JavaScript"", ""native code"", ""Node.js"", ""TypeScript"", ""Python"", ""Rust"", ""Kotlin"", ""Swift"", ""CI/CD"", ""Cloudflare workers"", ""cloud storage providers"", ""application deployment processes"", ""CLI tools"", ""frontend development"", ""localization"", ""bundlers"", ""linters"", ""formatters"", ""editor plugins"", ""package managers"", ""automation"", ""web development"", ""desktop platforms"", ""mobile platforms""]",27,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",15,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 11, ""N/A"": 5}",15,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 2, ""Create"": 11, ""N/A"": 5}",0.0,0.6622785015222858,0.6622785015222858,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 6, ""Medium"": 14, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 6, ""Medium"": 14, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,13,0.3036071194062087,0.1295977533191018,0.2819390397322805,6,0.0,0,0,20,0,20,0,0,27,0,0.7850130952380951,0.8999999999999998,1.0,31.39305067062378,2026-02-04,2026,2026-02
in-487df2b1087d73fa,"YOLO -seg, SAM) Ability to work independently and collaboratively in a multidisciplinary environment. Strong analytical, problem -solving, and communication skills. Prior experience in grant writing, project management, or mentoring students is advantageous.
The successful candidate will lead research that applies AI to tackle challenges in aquaculture and drug delivery, interface of materials science, biology, and computational modeling.
The School of Materials Science and Engineering (MSE) at ",[],0,[],0,"[""work independently"", ""work collaboratively in a multidisciplinary environment"", ""apply AI to tackle challenges"", ""lead research"", ""write grants"", ""manage projects"", ""mentor students""]",7,"[{""text"": ""YOLO""}, {""text"": ""SAM""}, {""text"": ""Artificial Intelligence""}, {""text"": ""Aquaculture""}, {""text"": ""Drug Delivery""}, {""text"": ""Materials Science""}, {""text"": ""Biology""}, {""text"": ""Computational Modeling""}]",8,"[""work independently"", ""work collaboratively in a multidisciplinary environment"", ""apply AI to tackle challenges"", ""lead research"", ""write grants"", ""manage projects"", ""mentor students""]",7,"[""YOLO"", ""SAM"", ""Artificial Intelligence"", ""Aquaculture"", ""Drug Delivery"", ""Materials Science"", ""Biology"", ""Computational Modeling""]",8,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",2,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 5}",2,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 5}",0.0,0.6466009935085716,0.6466009935085716,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 7, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 7, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,6,0.1365214893692418,0.0449459870391659,0.1365214893692418,13,0.0,0,0,7,0,7,0,0,8,0,0.802857142857143,0.9000000000000001,1.0,11.502983808517456,2025-09-12,2025,2025-09
in-4aae1652e7ec2129,"You will build and scale service operations and foster a culture of accountability, continuous improvement, and customer success.
If you're ready to see your impact and unlock incredible career growth opportunities, join us, and build real world value. THE WORK: The PMO Director is responsible for the direction, governance, and management of all customer -facing projects worldwide.",[],0,[],0,"[""build service operations"", ""scale service operations"", ""foster a culture of accountability"", ""foster a culture of continuous improvement"", ""foster a culture of customer success"", ""direct projects"", ""govern projects"", ""manage projects""]",8,"[{""text"": ""PMO""}, {""text"": ""customer-facing projects""}, {""text"": ""project governance""}]",3,"[""build service operations"", ""scale service operations"", ""foster a culture of accountability"", ""foster a culture of continuous improvement"", ""foster a culture of customer success"", ""direct projects"", ""govern projects"", ""manage projects""]",8,"[""PMO"", ""customer-facing projects"", ""project governance""]",3,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",5,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 3}",5,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 3}",0.0,0.6191701034400001,0.6191701034400001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 5, ""Medium Low"": 3, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 5, ""Medium Low"": 3, ""Low"": 0, ""Very Low"": 0}",19,3,0.0547513232882296,0.0547513232882296,0.0228906342857762,16,0.0,0,0,8,0,8,0,0,3,0,0.7987500000000001,0.9,1.0,9.405629873275757,2026-03-05,2026,2026-03
in-4b8bdcf374513e65,"This role focuses on developing, maintaining, and troubleshooting interfaces between clinical and enterprise systems.
Epic Interface Engine Analyst Remote $82/HR (W2 Contract) Epic Interface Engine Analyst Overview We are seeking an Epic Interface Engine Analyst to support healthcare system integrations and data conversions using the Epic HealthConnect and Rhapsody integration engines.",[],0,[],0,"[""develop interfaces between clinical and enterprise systems"", ""maintain interfaces between clinical and enterprise systems"", ""troubleshoot interfaces between clinical and enterprise systems"", ""support healthcare system integrations"", ""support data conversions""]",5,"[{""text"": ""Epic Interface Engine""}, {""text"": ""Epic HealthConnect""}, {""text"": ""Rhapsody""}, {""text"": ""healthcare system integrations""}, {""text"": ""data conversions""}, {""text"": ""integration engines""}]",6,"[""develop interfaces between clinical and enterprise systems"", ""maintain interfaces between clinical and enterprise systems"", ""troubleshoot interfaces between clinical and enterprise systems"", ""support healthcare system integrations"", ""support data conversions""]",5,"[""Epic Interface Engine"", ""Epic HealthConnect"", ""Rhapsody"", ""healthcare system integrations"", ""data conversions"", ""integration engines""]",6,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",5,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 1, ""Evaluate"": 2, ""Create"": 1, ""N/A"": 0}",5,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 1, ""Evaluate"": 2, ""Create"": 1, ""N/A"": 0}",0.0,0.677293813234286,0.677293813234286,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 5, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 5, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,3,0.0570507250334087,0.0,0.0570507250334087,16,0.0,0,0,5,0,5,0,0,6,0,0.8353571428571429,0.9,1.0,9.039979696273804,2026-03-11,2026,2026-03
in-4bfdb6f4c263beeb,"Entuitive is looking for an Intermediate Structural Engineer, based in our Edmonton office.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.3862950801849365,2026-02-12,2026,2026-02
in-4607712162e9e8e3,"Knowledge of Page Object Model (POM) and TestNG/JUnit frameworks.
Implement REFramework to ensure scalable and robust bot performance.
Database Skills: Proficiency in SQL for data extraction, validation, and backend automation.
CI/CD Integration: Experience with version control tools (Git/Bitbucket) and integrating automation suites into Jenkins or Azure DevOps. Preferred Qualifications UiPath Advanced Developer Certification (UiARD).
Selenium Proficiency: Solid experience in Selenium WebDriver ",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,34.66124677658081,2026-02-11,2026,2026-02
